product_id,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12
B003SQP986,screen protector,iphone 4,remove dust,protector several,tiny tiny,protective film,pack comes two,using phone screen,clarity retina display,sides spots apparently,screen,protector
B003SSGO8I,cable worked,buy charger,quality others,others sold,sold amazon,amazon defiantly,packaged immediate use,excellent quality others,others sold amazon,sold amazon defiantly,cable,device
B003SSJAS4,screen protector,harder put,air bubbles,instructed hours,cover came,case cover,expect 020 cents,cover came harder,credit card installed,card installed carefully,screen,protector
B003STPJ6U,fit phone,snapping place,pocketthere much,much better,better options,options price,drop water went,split snapping place,pocketthere much better,much better options,phone,fit
B003SX0OW0,hard shell,case phone,soft shell,dropped phone,case different,case 3gs,case,phone,iphone 4 case,case different color,hard shell soft,different case different
B003SX0OWA,hard shell,outer layer,case broke,iphone 4s,iphone 4,excellent case,case,phone,cases ever owned,hard shell cases,shell cases silicone,screenbezel overall case
B003SX0OXO,iphone 4,screen protector,case doesnt,bulk phone,doesnt add,screen protectors,case,phone,case doesnt add,2 screen protectors,phone completely exposed,returned case kept
B003SX0P1A,screen protector,iphone 4,phone case,iphone 4s,protect phone,case iphone,case,phone,add much bulk,case iphone 4,feel protects phone,easy put take
B003SX0P1U,gets dirty,less bulky,small durable,initially pleased,protection initially,average protection,case,times less bulky,durable case offering,pleased case fits,initially pleased case,case
B003SX0P6A,screen protector,two years,phone case,iphone 4s,bottom case,lasted two,case,phone,lasted two years,keep long receiving,fall case crack,4 snug fit
B003SYNIDG,arm band,shed sweat,slips key,everyday 6,armband able,able line,even slips key,everyday 6 months,armband able line,able line somewhat,arm,able
B003T1VHOU,shipping thanks,cheap shipping,phone everyone,installed phone,liked installed,case liked,cheap shipping thanks,provides better case,installed phone everyone,liked installed phone,case liked installed,use case liked
B003T3XCIM,scared buy,worry scared,help have,have ladies,ladies work,work order,worry scared buy,phone face sun,help have ladies,have ladies work,ladies work order,work order draw
B003T4D8D0,great product,fine great,comfortablelightweight compact,hard hearing,little hard,yes little,fine great product,ive unit week,hard hearing loud,little hard hearing,ear,devices
B003T4FCDE,battery life,noise cancellation,bluetooth headset,status bar,life personalize,pairing instructions,best bluetooth headset,remaining battery life,bluetooth headset ever,switch so easy,headset,ear
B003T5JJVY,comes ipad,long enough,use ipad,dock connector,extension cord,extension cable,cable comes ipad,cable,ipad,cord,cable comes ipad,short cord comes
B003T5LALG,loud enough,sound quality,iphone speaker,iphone 4,increase volume,rubber insert,full range sound,iphone,full range sound,mount fingers crossed,increase volume audible,thin cases probably
B003T9EGCM,iphone 4,case fits,rubberized type,little work,much lighter,cases seen,case,case little case,real life photos,takes little adjusting,little adjusting fit,case
B003TEZAFE,landline phone,defective unit,iphone 4s,hold shoulder,around wiggling,hear caller,phone,wished like made,jack avail thinking,caller not hear,not hear played,phone
B003TFFC5Q,iphone 4,iphone 4s,soft rubber,finding case,volume buttons,antennae reception,case,phone,phone lost misplaced,doesnt add much,looks great doesnt,best looks great
B003TGT48Q,bought screen,iphone work,iphone 3g,fix iphone,3 days,screen 3,fix iphone 3g,screen,fix iphone 3g,took 12 hour,charged charged day,work needed charged
B003THJQVU,contact pins,iphone 3gs,sim adapter,piece plastic,use iphone,micro sim,use piece tape,make sure completely,ensures seated properly,seated properly phone,adapter,use
B003TJAM0C,grip phone,isnt bulky,happen case,excellent clips,securely covered,phone securely,case,molded happen case,securely covered nice,holds phone securely,clip holds phone,case
B003TJMGCO,low gauge,device charged,sky press,retracting stopping,mine retracting,zip mine,cool device charged,facing sky press,mine retracting stopping,zip mine retracting,charger,wire
B003TLMQG8,iphone 4,use phone,make sure,doesnt work,smart phone,battery life,phone,screen,folders thumb drive,indicated worked fine,data reviewers indicated,limited data reviewers
B003TM2CJS,2nd cover,two piece,cover received,exactly pictured,case two,complain much,piece capsule style,texture goodwhen use,soft silicon texture,differenceits soft silicon,cover,first
B003TM5AJM,screen protector,mirror screen,screen protectors,use phone,phone screen,love love,mirror screen protector,love love love,love screen protector,mirror screen protectors,screen,mirror
B003TML0V4,screen protector,screen protectors,protector cover,tape stick,air bubbles,cover peel,two screen protectors,cover peel cover,take piece scotch,piece scotch tape,screen,protector
B003TMQPC8,phone case,iphone 4,power button,rubber cases,cases iphone4,protect phone,case,phone,phone case case,soft rubber cases,tight badges little,connect iphone 35mm
B003TO53VU,screen protector,bottom connector,iphone 4s,work fine,previous model,volume buttons,case,phone,found better made,colorgreat case case,stay damagefree 9192010i,glass stay damagefree
B003TO53WO,iphone 4,case fits,phone case,new case,matter case,taking case,case,3540 dollars store,upgraded wife iphone,fixed case fits,problems fixed case,case
B003TO53WY,otter box,cutout month,allowed case,case also,also wont,wont able,better otter box,spite sort stupid,allowed case also,case also wont,also wont able,wont able dock
B003TO53XS,dropped phone,shade pink,case unbeatable,color also,product color,quality product,case,interference charging issue,case unbeatable especially,also amazing actual,color also amazing,case
B003TO53Z6,iphone 4,case program,free case,fabric backing,fall apart,damage phone,free case program,case,free case program,iphone 4 first,different design free,4 4s glove
B003TO542I,hard peel,screen protectors,screen protector,protector film,experience little,shows signs,screen,1st protector film,definitely pricey experience,far shows signs,thus far shows,screen
B003TPBF1G,work phone,battery work,new functioned,functioned new,new low,low cost,battery work phone,battery,battery work phone,knock moneys worth,new functioned new,functioned new low
B003TR58KS,6 months,car charger,iphone 4,works great,takes little,retractable feature,works great love,takes little room,purchased car charger,break much quicker,charger,phone
B003TRCTB4,iphone 4,car charger,charge phone,charger works,works great,phone charger,charger,charger iphone 4,car charger iphone,still works great,works great price,charger
B003TRELC4,car charger,stopped working,worked fine,charge phone,quality last,cheaply made,charger,charger worked fine,quality last longbad,last longbad quality,longbad quality last,charger
B003TSMWR4,iphone 4,happy case,lot cases,incase slider,front keeps,lip front,case,imaging using iphone,charger attached keeps,cases add much,add much bulk,case
B003TSP302,best cases,case also,iphone 4,use phone,eco still,soft eco,case,stand use phone,softer feel better,still perforated softer,eco still perforated,case
B003TSQY6E,screen protector,drop iphone,old iphone,negative reviews,tried best,easily slips,case,accidentally falling apart,amazing deal exact,dock phoneand amazing,slip dock phoneand,case
B003TTC96W,money better,iphones net,attach together,adaptor attach,cord adaptor,looking cord,spend money better,iphones net way,attach together already,adaptor attach together,cord adaptor attach,looking cord adaptor
B003TTKKD6,iphone 4,bumper free,dock connector,edge glass,use iphone,still favorite,bumper,iphone fit iphone,weeks wonderfully offered,scratches blemishes silvery,case scratches blemishes,bumper
B003TTQ4A4,love case,wouldnt recommend,4g white,2 reason,purchased 2,case purchased,case,phone,protection wouldnt recommend,phone everyone ask,2 reason white,purchased 2 reason
B003TU3V72,original battery,battery life,old battery,extended battery,battery received,battery work,battery,original battery door,price home run,life battery ore,battery cover cover,battery
B003TULUI4,works great,car charger,works fine,iphone 4,many times,two devices,works,charger,far havent problems,charge two devices,car charger worked,car works great
B003TULUJ8,car charger,works great,9733 9733,use car,charge phone,works fine,9733 9733 9733,9733 9733 9733,car works great,works great problems,red light comes,car
B003TULUMK,car charger,red light,rapidly switching,buying different,multiple cords,cords problem,charger,perfect especially emergencies,true course totally,tried multiple cords,multiple cords problem,charger
B003TUO00Y,red light,bright red,4 happy,alreadyit charges,storage cubby,cubby shut,bright red light,bright red light,butt 4 happy,alreadyit charges problemi,middle storage cubby,red
B003TUO02C,charge phone,need use,perfect cables,car charger,problems car,cars problems,case need use,job fancy cost,car charger perfect,problems car charger,charge,car
B003TUSWG2,works great,car charger,charge phone,works perfectly,love pink,love product,cheap works great,ordered different color,job basictly pay,car road cute,works,car
B003TW77KC,works great,car charger,charger works,charges phone,iphone 4s,highly recommend,charger,needed car charger,phone charger car,car charger great,product needed car,charger
B003TW9BEM,screen protector,great great,part screen,soft buttons,4 soft,cover screen,screen,case,4 soft buttons,great great great,case appear electric,fit phone correctly
B003TWOD3G,free case,iphone 4,made case,use hardness,case pretty,times case,case,case low price,case though trade,oneoverall keep looking,reason oneoverall keep,case
B003TWOE6W,doesnt snap,case price,difficult close,close eventually,eventually top,top frame,times doesnt snap,case price jobthis,difficult close eventually,close eventually top,eventually top frame,top frame broke
B003TWOEE4,bought case,case ever,case much,use case,button protrusions,case material,case,phone,somewhat easier press,others mentioned buttons,price cons others,design price cons
